rating,userId,petId,timestamp
2.0,19,2458,965708098
2.0,19,2463,965706209
1.0,19,2465,965705405
3.0,19,2467,965712410
2.0,19,2468,965707724
3.0,19,2470,965706365
2.0,19,2478,965706748
3.0,19,2485,965707552
3.0,19,2490,965711184
4.0,19,2491,965708132
3.0,19,2496,965706683
2.0,19,2502,965706185
1.0,19,2513,965705195
2.0,19,2518,965706728
2.0,19,2528,965709500
2.0,19,2539,965706592
2.0,19,2548,965705383
3.0,19,2550,965704904
1.0,19,2555,965708587
2.0,19,2558,965706415
4.0,19,2571,965703605
3.0,19,2572,965706365
3.0,19,2581,965706839
2.0,19,2605,965711649
4.0,19,2606,965705117
1.0,19,2614,965705422
3.0,19,2617,965705018
3.0,19,2622,965704281
3.0,19,2628,965703756
3.0,19,2640,965703674
3.0,19,2641,965703727
1.0,19,2642,965704033
1.0,19,2643,965704127
3.0,19,2657,965704999
2.0,19,2668,965703853
3.0,19,2672,965704033
3.0,19,2683,965706592
2.0,19,2687,965709025
2.0,19,2694,965706839
3.0,19,2699,965703915
4.0,19,2700,965705845
1.0,19,2701,965704111
3.0,19,2706,965706636
2.0,19,2709,965707101
2.0,19,2710,965704999
4.0,19,2716,965704931
1.0,19,2717,965705195
2.0,19,2719,965705383
1.0,19,2720,965708653
2.0,19,2722,965711529
5.0,19,2723,965706484
2.0,19,2733,965707746
3.0,19,2746,965704974
1.0,19,2754,965705405
4.0,19,2762,965710565
4.0,19,2763,965711106
2.0,19,2788,965705822
2.0,19,2791,965705802
2.0,19,2793,965705301
3.0,19,2797,965704248
3.0,19,2802,965711413
3.0,19,2804,965705572
2.0,19,2806,965706795
2.0,19,2808,965701107
2.0,19,2822,965710019
3.0,19,2836,965706525
2.0,19,2840,965711793
3.0,19,2857,965709047
4.0,19,2858,965702994
2.0,19,2860,965706684
3.0,19,2867,965706185
3.0,19,2870,965706365
3.0,19,2883,965706068
3.0,19,2888,965707828
2.0,19,2898,965705195
2.0,19,2900,965703885
1.0,19,2901,965705137
2.0,19,2915,965706337
3.0,19,2916,965709500
5.0,19,2918,965705867
4.0,19,2936,965705867
3.0,19,2953,965708360
5.0,19,2959,965703109
5.0,19,2968,965703674
3.0,19,2985,965703785
5.0,19,2987,965709047
2.0,19,2995,965705322
4.0,19,2997,965705619
2.0,19,3005,965711873
3.0,19,3016,965705117
2.0,19,3017,965705301
2.0,19,3031,965708339
3.0,19,3032,965703727
2.0,19,3033,965703811
3.0,19,3034,965709047
4.0,19,3035,965705619
3.0,19,3039,965706092
3.0,19,3040,965706438
3.0,19,3044,965711039
2.0,19,3048,965707487
3.0,19,3052,965706163
4.0,19,3056,965711994
2.0,19,3063,965711769
2.0,19,3064,965711481
5.0,19,3070,965703674
2.0,19,3072,965706045
3.0,19,3081,965703033
2.0,19,3082,965703061
3.0,19,3087,965706297
1.0,19,3101,965711014
2.0,19,3104,965705784
4.0,19,3108,965705917
2.0,19,3113,965712018
2.0,19,3114,965705725
1.0,19,3146,965703084
1.0,19,3156,965703834
4.0,19,3175,965703727
1.0,19,3176,965703010
1.0,19,3190,965703443
2.0,19,3203,965710957
4.0,19,3213,965708982
2.0,19,3219,965711529
3.0,19,3225,965703061
1.0,19,3238,965703061
3.0,19,3243,965707552
3.0,19,3247,965707419
2.0,19,3248,965708339
2.0,19,3253,965706068
2.0,19,3254,965706967
2.0,19,3255,965706209
2.0,19,3257,965711810
2.0,19,3258,965706703
2.0,19,3263,965706592
3.0,19,3264,965705040
2.0,19,3269,965703940
2.0,19,3273,965703084
3.0,19,3300,965703299
2.0,19,3301,965703061
2.0,19,3308,965706484
2.0,19,3316,965703425
2.0,19,3324,965703084
2.0,19,3355,965703061
5.0,19,3358,965706140
2.0,19,3361,965705725
2.0,19,3370,965710720
2.0,19,3387,965707828
1.0,19,3393,965704375
3.0,19,3394,965707983
3.0,19,3395,965707983
5.0,19,3396,965705896
2.0,19,3397,965706019
2.0,19,3398,965706276
3.0,19,3400,965709047
2.0,19,3401,965703973
2.0,19,3409,965703299
3.0,19,3418,965701125
4.0,19,3421,965705661
2.0,19,3424,965705784
2.0,19,3440,965704355
3.0,19,3448,965706365
3.0,19,3450,965706185
2.0,19,3454,965703458
2.0,19,3466,965704331
4.0,19,3471,965703583
3.0,19,3476,965704931
5.0,19,3477,965706839
3.0,19,3479,965704304
2.0,19,3481,965703200
2.0,19,3483,965704652
2.0,19,3484,965703269
2.0,19,3489,965704331
2.0,19,3497,965707137
3.0,19,3499,965704904
2.0,19,3500,965706907
2.0,19,3501,965706548
3.0,19,3505,965711106
3.0,19,3510,965703236
3.0,19,3515,965703299
2.0,19,3526,965706019
2.0,19,3534,965703269
2.0,19,3535,965703221
2.0,19,3536,965704618
2.0,19,3548,965706389
3.0,19,3550,965704999
3.0,19,3551,965710781
3.0,19,3578,965703221
2.0,19,3584,965711794
2.0,19,3591,965706415
2.0,19,3594,965702805
3.0,19,3608,965705943
3.0,19,3622,965706114
2.0,19,3623,965702805
3.0,19,3624,965702776
3.0,19,3662,965703646
3.0,19,3671,965705784
3.0,19,3683,965712238
3.0,19,3685,965702660
3.0,19,3686,965711156
3.0,19,3692,965702660
2.0,19,3693,965706728
2.0,19,3698,965703756
2.0,19,3699,965703811
2.0,19,3701,965703756
2.0,19,3704,965703756
2.0,19,3705,965710092
3.0,19,3706,965711128
2.0,19,3708,965711769
3.0,19,3712,965706748
2.0,19,3717,965702842
2.0,19,3740,965706276
2.0,19,3743,965702940
2.0,19,3744,965702866
4.0,19,3745,965702776
3.0,19,3751,965702777
3.0,19,3752,965702843
4.0,19,3754,965702777
3.0,19,3763,965711184
2.0,19,3770,965703915
2.0,19,3784,965702923
1.0,19,3785,965702905
4.0,19,3793,965702777
3.0,19,3797,965702954
2.0,19,3798,965702843
2.0,19,3802,965704079
3.0,19,3809,965706415
3.0,19,3825,965702777
1.0,19,3826,965702843
2.0,19,3835,965711413
1.0,19,3837,965704999
1.0,19,3839,965705219
3.0,20,2,1054038313
1.0,20,8,1054038422
4.0,20,13,1054038425
4.0,20,34,1054038093
5.0,20,48,1054038357
3.5,20,107,1054038320
3.0,20,158,1054038381
4.5,20,239,1054038398
4.5,20,262,1054038142
3.5,20,317,1054038283
4.0,20,362,1054038216
5.0,20,364,1054038067
4.5,20,531,1054038162
5.0,20,551,1054038128
3.0,20,586,1054038279
5.0,20,588,1054038059
5.0,20,594,1054038083
5.0,20,595,1054038060
4.5,20,596,1054038175
5.0,20,661,1054038185
3.0,20,709,1054038318
5.0,20,720,1054038502
3.5,20,783,1054038251
2.5,20,801,1054038390
4.0,20,837,1054038259
4.0,20,899,1054147395
4.5,20,914,1054036277
5.0,20,919,1054038078
3.5,20,986,1054038204
3.0,20,1010,1054038376
4.0,20,1012,1054038180
4.0,20,1013,1054038219
3.5,20,1015,1054038254
3.5,20,1018,1054038336
2.0,20,1021,1054038421
4.5,20,1022,1054038135
5.0,20,1025,1054038107
4.5,20,1028,1054038076
4.5,20,1029,1054038189
3.0,20,1030,1054038374
3.0,20,1031,1054038326
3.5,20,1032,1054038130
4.5,20,1035,1054147359
5.0,20,1073,1054038071
4.5,20,1088,1054147512
5.0,20,1097,1054038065
5.0,20,1148,1054038506
4.5,20,1282,1054038160
3.5,20,1333,1054036254
3.0,20,1367,1054038378
5.0,20,1380,1054147442
4.0,20,1489,1054147467
3.0,20,1547,1054038387
4.5,20,1566,1054038231
4.5,20,1688,1054038258
3.0,20,1722,1054036240
3.0,20,1848,1054038355
2.0,20,1876,1054036210
5.0,20,1907,1054038097
3.5,20,1919,1054038348
5.0,20,1947,1054147380
5.0,20,2005,1054038151
2.0,20,2006,1054036200
4.0,20,2018,1054038166
4.0,20,2033,1054038365
3.5,20,2048,1054038325
2.5,20,2054,1054036164
3.5,20,2059,1054038343
4.5,20,2078,1054038081
4.0,20,2080,1054038091
5.0,20,2081,1054038138
5.0,20,2083,1054038103
4.0,20,2085,1054038493
4.5,20,2087,1054038136
4.5,20,2089,1054038249
3.0,20,2090,1054038269
3.0,20,2092,1054147515
4.0,20,2096,1054038145
3.5,20,2100,1054036178
2.5,20,2116,1054038315
5.0,20,2135,1054147519
4.5,20,2137,1054038124
4.0,20,2140,1054038148
4.5,20,2141,1054038233
4.5,20,2161,1054038165
2.0,20,2167,1054036297
3.5,20,2294,1054038140
5.0,20,2300,1054147430
4.0,20,2355,1054038063
5.0,20,2394,1054038545
2.0,20,2430,1054038297
3.5,20,2565,1054147376
2.5,20,2617,1054036168
5.0,20,2657,1054147479
4.5,20,2687,1054038187
4.5,20,2700,1054038561
1.0,20,2701,1054036268
5.0,20,2709,1054038446
4.5,20,2746,1054147419
4.5,20,2761,1054038106
2.5,20,2770,1054036192
5.0,20,2804,1054036159
4.0,20,2857,1054038534
4.0,20,2941,1054147411
5.0,20,2987,1054038485
5.0,20,3034,1054038099
5.0,20,3114,1054038084
3.0,20,3157,1054038435
5.0,20,3159,1054038115
3.5,20,3189,1054037310
3.0,20,3300,1054147217
3.5,20,3301,1054037596
5.0,20,3396,1054038057
5.0,20,3397,1054038117
5.0,20,3398,1054038201
3.5,20,3408,1054037151
4.0,20,3410,1054037584
4.0,20,3438,1054038460
3.5,20,3483,1054038288
3.0,20,3510,1054037270
3.0,20,3512,1054037253
1.0,20,3535,1054037573
1.5,20,3536,1054037346
5.0,20,3549,1054147384
3.0,20,3555,1054147183
3.0,20,3565,1054037706
4.5,20,3578,1054037169
2.5,20,3615,1054037838
3.0,20,3623,1054147285
2.0,20,3624,1054037231
1.0,20,3744,1054147299
5.0,20,3751,1054037147
3.0,20,3753,1054037352
4.5,20,3755,1054147193
2.5,20,3784,1054037759
3.5,20,3793,1054037246
4.0,20,3852,1054037964
2.5,20,3882,1054037657
4.5,20,3897,1054036184
3.5,20,3948,1054037203
4.5,20,3967,1054037160
3.0,20,3972,1054147174
3.5,20,3977,1054147198
2.5,20,3986,1054037622
3.5,20,3988,1054037831
0.5,20,3990,1054037862
2.5,20,3994,1054037305
3.5,20,3996,1054037208
2.0,20,3999,1054147273
4.0,20,4014,1054037132
4.5,20,4016,1054037249
4.0,20,4019,1054037081
3.5,20,4022,1054036206
3.5,20,4025,1054147190
4.0,20,4027,1054036290
4.0,20,4029,1054037969
5.0,20,4039,1054147453
2.5,20,4054,1054037695
3.5,20,4090,1054038271
4.0,20,4154,1054037824
3.5,20,4161,1054147312
3.5,20,4226,1054037196
0.5,20,4232,1054037511
5.0,20,4246,1054037200
0.5,20,4270,1054147293
3.5,20,4299,1054147230
5.0,20,4306,1054037117
3.5,20,4308,1054037213
4.0,20,4310,1054147265
3.5,20,4344,1054147210
1.5,20,4366,1054038539
0.5,20,4367,1054147289
2.0,20,4369,1054037557
3.0,20,4370,1054037504
3.5,20,4378,1054037158
3.5,20,4446,1054037907
3.0,20,4447,1054037488
2.0,20,4449,1054037667
3.5,20,4519,1054038247
1.5,20,4638,1054147250
3.0,20,4641,1054037434
3.0,20,4643,1054147258
4.0,20,4700,1054037671
3.0,20,4718,1054037502
3.5,20,4720,1054037141
1.0,20,4734,1054037534
3.5,20,4776,1054037390
3.5,20,4783,1054037095
3.5,20,4816,1054037616
0.5,20,4821,1054037528
2.5,20,4846,1054037303
1.5,20,4848,1054037367
3.0,20,4865,1054037653
4.0,20,4886,1054037089
4.5,20,4896,1054037243
3.5,20,4901,1054037324
4.0,20,4979,1054037364
4.0,20,4990,1054037593
5.0,20,4993,1054037162
5.0,20,4995,1054037101
4.5,20,5013,1054037401
4.0,20,5014,1054037384
4.0,20,5015,1054037122
4.0,20,5103,1054038111
3.0,20,5110,1054037644
2.0,20,5171,1054037913
5.0,20,5218,1054037258
3.0,20,5254,1054147243
3.5,20,5293,1054037273
4.0,20,5299,1054037084
0.5,20,5313,1054147317
3.0,20,5349,1054037241
4.0,20,5364,1054037333
4.0,20,5378,1054147227
4.0,20,5388,1054037110
3.0,20,5418,1054037279
0.5,20,5419,1054037857
4.5,20,5445,1054037115
2.0,20,5463,1054147287
1.0,20,5481,1054037494
3.0,20,5502,1054037284
0.5,20,5504,1054037842
0.5,20,5507,1054147297
5.0,20,5618,1054037190
3.5,20,5630,1054037295
3.5,20,5679,1054037411
4.0,20,5693,1054147413
4.0,20,5785,1054037720
4.5,20,5816,1054037077
5.0,20,5952,1054037144
4.5,20,5989,1054037112
5.0,20,5991,1054037184
4.0,20,6143,1054036826
3.0,20,6156,1054036804
2.0,20,6157,1054036811
1.5,20,6166,1054036794
4.0,20,6170,1054036780
4.0,20,6297,1054036670
4.0,20,6333,1054036616
5.0,20,6345,1054036623
3.5,20,6358,1054147505
4.0,20,6365,1054147167
3.5,21,1,1407618878
3.5,21,2,1419795031
5.0,21,10,1403459783
2.5,21,19,1419795052
2.5,21,38,1419795113
1.0,21,44,1376822969
3.0,21,48,1376822924
3.0,21,145,1376823315
3.5,21,165,1418846918
2.0,21,170,1376823399
4.5,21,260,1417378080
3.0,21,293,1436989949
3.5,21,296,1500701533
4.0,21,355,1376823342
4.5,21,356,1407617845
4.0,21,364,1418063557
3.0,21,367,1407617838
5.0,21,370,1376823264
1.0,21,435,1403461004
4.0,21,480,1418063303
2.5,21,500,1407617852
3.5,21,541,1452052129
0.5,21,551,1418063134
2.5,21,586,1376823478
4.0,21,588,1407618992
3.5,21,589,1418846818
3.5,21,592,1419795406
4.0,21,597,1407617864
4.5,21,648,1403637454
3.5,21,719,1419794740
3.5,21,733,1412967983
4.0,21,743,1423422395
3.0,21,745,1412968166
3.5,21,780,1452052029
2.5,21,858,1376823648
3.0,21,902,1500701864
3.5,21,1036,1418063296
3.0,21,1148,1403459916
4.5,21,1196,1403460820
4.0,21,1198,1417378082
2.0,21,1200,1419795311
4.5,21,1210,1417378078
1.5,21,1214,1419795364
2.5,21,1221,1428775441
2.5,21,1230,1418932215
3.5,21,1240,1436989924
3.5,21,1265,1428775428
5.0,21,1270,1407617830
4.0,21,1291,1417378089
3.5,21,1370,1418063292
0.5,21,1391,1468113524
2.5,21,1527,1403460635
4.5,21,1544,1418846999
2.5,21,1573,1452052059
4.5,21,1580,1407617833
3.5,21,1704,1418932074
3.5,21,1721,1418846922
5.0,21,1722,1376823419
2.0,21,1909,1419025142
3.5,21,1918,1418847014
3.5,21,2000,1418847026
2.5,21,2001,1376823286
3.5,21,2002,1418847031
2.5,21,2006,1412968210
5.0,21,2011,1417378095
5.0,21,2012,1418063227
2.5,21,2023,1428775446
3.0,21,2052,1500701912
2.0,21,2087,1376822671
4.0,21,2115,1403460900
3.5,21,2167,1441393080
1.0,21,2174,1500701981
3.5,21,2273,1412967978
0.5,21,2288,1441826867
3.0,21,2355,1441826921
4.5,21,2376,1376823423
2.5,21,2378,1376822727
3.0,21,2402,1418847038
2.5,21,2403,1441393000
4.0,21,2424,1423422347
4.0,21,2529,1412967877
4.0,21,2541,1376823011
4.0,21,2571,1412967844
3.5,21,2617,1468113361
4.0,21,2628,1418063222
4.0,21,2671,1417378450
2.5,21,2683,1427558183
2.5,21,2700,1419025163
5.0,21,2706,1376823724
3.5,21,2716,1407617856
4.0,21,2717,1500701951
3.0,21,2724,1376823007
0.5,21,2762,1403460436
4.0,21,2763,1403460837
2.0,21,2858,1441392960
4.0,21,2916,1418846927
4.5,21,2947,1403460424
4.5,21,2948,1403460596
4.5,21,2949,1403460427
3.0,21,2953,1500701906
2.0,21,2959,1441392954
3.5,21,2985,1376823280
4.5,21,2989,1403459790
4.5,21,2990,1403459797
4.5,21,2991,1403460842
4.5,21,2993,1403460828
0.5,21,3000,1441393015
4.0,21,3022,1407617678
5.0,21,3082,1376822996
3.5,21,3114,1419795374
4.0,21,3253,1407617774
3.0,21,3462,1407617682
3.5,21,3489,1419794797
2.5,21,3578,1436989941
2.0,21,3617,1403459815
4.0,21,3623,1376823417
4.5,21,3633,1403460850
4.5,21,3635,1403459821
4.5,21,3638,1403459801
4.5,21,3639,1403459833
2.5,21,3697,1468113456
3.5,21,3793,1441392970
4.0,21,3868,1403460977
4.0,21,3869,1403460993
3.5,21,3948,1421521749
4.5,21,3984,1403460840
1.0,21,3988,1418063141
4.0,21,4005,1403460891
2.5,21,4040,1419794718
3.5,21,4085,1441826878
4.0,21,4306,1418932197
3.5,21,4446,1412967924
4.5,21,4489,1441393840
4.0,21,4545,1419025398
2.5,21,4621,1419794704
4.0,21,4638,1376823473
3.0,21,4700,1500701884
3.5,21,4701,1403459884
4.5,21,4718,1376823727
3.5,21,4886,1418932236
4.0,21,4896,1418932147
4.5,21,4963,1403460880
3.0,21,4973,1403460991
1.5,21,4993,1419025153
4.0,21,5218,1407617661
3.0,21,5219,1468113409
3.0,21,5254,1452052112
1.0,21,5266,1468113551
3.0,21,5349,1441826946
4.0,21,5378,1403459855
4.0,21,5418,1412967834
4.5,21,5445,1418932153
4.5,21,5459,1376823441
3.0,21,5481,1403459874
4.0,21,5574,1407617614
2.0,21,5796,1403460925
4.0,21,5816,1418932149
5.0,21,5872,1376822796
2.0,21,5952,1419025155
3.5,21,5989,1421521738
3.5,21,6155,1500702115
2.0,21,6166,1419794816
3.5,21,6365,1418063571
3.0,21,6373,1403459840
3.5,21,6503,1376823470
4.0,21,6539,1419795351
3.5,21,6548,1421521954
1.5,21,6874,1468113479
4.0,21,6934,1403459862
4.0,21,6942,1417378457
4.0,21,7143,1412967530
1.5,21,7153,1419025150
3.0,21,7373,1452052088
1.5,21,7438,1468113476
4.5,21,7569,1403460592
4.5,21,7570,1403459807
5.0,21,7573,1403459786
2.5,21,7701,1419794804
4.0,21,8360,1419025402
4.0,21,8368,1412968057
4.5,21,8529,1407617755
0.5,21,8574,1418063157
3.0,21,8636,1441826943
4.0,21,8644,1418063518
4.0,21,8665,1407617301
4.0,21,8798,1441826871
3.0,21,8946,1418063030
3.5,21,8961,1441393027
4.0,21,8972,1421521732
4.5,21,8984,1403459871
3.0,21,26340,1418063547
3.5,21,30793,1500701995
3.0,21,30816,1418063364
3.5,21,30825,1421521760
3.5,21,31433,1427558524
3.5,21,31685,1418926520
3.5,21,32296,1500701989
3.0,21,32587,1468113492
4.5,21,33004,1419025243
4.5,21,33493,1417378092
4.0,21,33615,1413055282
4.0,21,33679,1468113421
3.5,21,33794,1441826836
3.5,21,34048,1468113413
3.0,21,34150,1468113542
3.0,21,34162,1407617697
3.5,21,36519,1468113445
1.5,21,38038,1468114330
2.5,21,39715,1376823734
1.5,21,40629,1418926598
4.0,21,40815,1403460886
3.0,21,41566,1468113305
3.5,21,44022,1427558491
2.5,21,44191,1418932060
3.5,21,45186,1423422539
3.5,21,45447,1428775459
3.5,21,45499,1418063317
3.0,21,45672,1419794605
3.5,21,46972,1419794505
4.0,21,47566,1403460908
5.0,21,47997,1500701943
4.0,21,49272,1418063254
3.5,21,49286,1417378121
2.0,21,50189,1376823741
3.5,21,50872,1452051990
3.5,21,51084,1417378446
3.5,21,51662,1452052044
0.5,21,52730,1418063085
3.5,21,52973,1418846853
4.5,21,53121,1403460883
4.0,21,53125,1427558171
4.5,21,53322,1403637459
3.0,21,53972,1403460418
3.5,21,53996,1468113351
3.5,21,54276,1427558503
4.0,21,54286,1412967989
3.5,21,56775,1427558186
3.0,21,57640,1441826928
2.0,21,58025,1468113562
3.5,21,58559,1376823495
4.5,21,58998,1441393230
4.0,21,59315,1418063513
3.0,21,59369,1419025209
2.5,21,59429,1376823737
4.0,21,59615,1421521751
3.5,21,59784,1412967541
3.0,21,59900,1427558545
3.5,21,60074,1423422271
3.5,21,60397,1500702119
1.0,21,61160,1468113607
3.5,21,63082,1468113389
3.5,21,63113,1423422268
3.5,21,63859,1412967546
2.5,21,64032,1419794800
0.5,21,66934,1419794430
3.5,21,68791,1468113374
3.5,21,68793,1419794523
4.5,21,68954,1407617748
3.5,21,69122,1500701830
3.5,21,69406,1418926516
3.5,21,69526,1468113535
4.0,21,69644,1419025406
4.0,21,69844,1412967862
3.5,21,70286,1441826981
3.5,21,72378,1468113532
3.0,21,72641,1452051960
4.0,21,72998,1418847046
2.5,21,73017,1419795394
2.0,21,73106,1376823744
3.0,21,73319,1419794924
3.5,21,73321,1468113317
1.5,21,73858,1418063012
2.5,21,74789,1423422284
3.5,21,76093,1419795323
2.5,21,76251,1441826938
4.0,21,77561,1418847003
3.5,21,78469,1468113385
4.0,21,78499,1412968153
4.5,21,78637,1419025376
3.5,21,79132,1441393020
2.0,21,79134,1419794777
4.0,21,79185,1427558538
3.5,21,79293,1452052079
3.5,21,79592,1500701875
3.0,21,80166,1418926532
3.0,21,80463,1419025199
3.5,21,81229,1419795367
2.5,21,81564,1419794453
1.0,21,81591,1418846850
3.0,21,81834,1427558206
3.5,21,81845,1418846865
4.0,21,82202,1427558240
3.5,21,84152,1421521681
4.0,21,85259,1418932202
0.5,21,86068,1418063166
3.5,21,87232,1436989953
3.5,21,87520,1468113498
4.0,21,88125,1412967987
3.5,21,88140,1441393049
2.5,21,88405,1418926552
3.0,21,88744,1441393053
4.0,21,89745,1418063440
3.5,21,90249,1468113329
3.5,21,91500,1419795371
3.5,21,91529,1418063237
3.5,21,91535,1468113336
4.0,21,91630,1423422327
3.0,21,93510,1468114339
3.0,21,94503,1427558499
4.0,21,94677,1427558669
4.0,21,94777,1423422377
3.0,21,95067,1419794692
3.5,21,95167,1468113332
4.0,21,95170,1418062991
3.5,21,95441,1419794434
3.5,21,95510,1441826957
3.0,21,95738,1418063017
2.0,21,96004,1418063462
4.0,21,96079,1419795339
3.5,21,96588,1500701958
2.0,21,97913,1468114333
3.5,21,97938,1376823135
3.5,21,98124,1418846981
3.5,21,99114,1441826975
1.5,21,99532,1418063469
4.5,21,101864,1427558933
3.5,21,102125,1441393005
4.0,21,102481,1376823593
3.0,21,102716,1376823571
2.0,21,102993,1403461682
4.0,21,103141,1418932178
3.5,21,103228,1403460734
3.0,21,103253,1403460742
4.0,21,103335,1403460687
3.5,21,103339,1403460758
3.5,21,103372,1403461849
4.0,21,103384,1403460773
0.5,21,103801,1376823555
3.5,21,103810,1403460755
1.5,21,103819,1376823528
3.5,21,103883,1403460744
4.0,21,104211,1403460713
3.5,21,104374,1403460501
4.0,21,104841,1403460671
2.0,21,105213,1403460712
4.0,21,105653,1403460774
2.0,21,105844,1403460491
3.5,21,105954,1403461701
3.5,21,106072,1403461833
4.0,21,106487,1403460683
3.0,21,106489,1418846905
3.5,21,106491,1403460183
2.5,21,106540,1403460178
4.0,21,106696,1403460685
3.0,21,106782,1403459964
3.0,21,106916,1403460691
3.5,21,106918,1403459951
2.5,21,106920,1418846877
0.5,21,107013,1418063180
4.0,21,107141,1403460679
1.5,21,107449,1418063184
3.0,21,108156,1403460188
3.5,21,108190,1500701759
1.0,21,108932,1468113609
3.0,21,108945,1403461870
3.5,21,109374,1403460482
3.0,21,109487,1423422297
2.5,21,109576,1403460135
3.5,21,109723,1403460128
1.5,21,109864,1403460101
3.5,21,110102,1407619805
4.0,21,110130,1403460142
3.0,21,110553,1468113465
2.5,21,111113,1407617738
3.5,21,111362,1412967458
4.0,21,111617,1403460536
3.5,21,111743,1403460530
4.5,21,111759,1403460346
4.5,21,111781,1439751899
3.5,21,111844,1403460002
3.5,21,112006,1418063411
3.5,21,112138,1500701849
3.5,21,112175,1418063384
4.0,21,112852,1412967449
3.5,21,114180,1468113309
1.0,21,114818,1419794281
3.5,21,115149,1452052151
3.5,21,115502,1441393892
4.0,21,115617,1441393075
3.5,21,115877,1418063541
2.5,21,116797,1423422308
3.5,21,116823,1452051997
3.5,21,117368,1418063202
4.0,21,117529,1468113298
2.5,21,117572,1419794255
3.5,21,117590,1419794206
3.0,21,117851,1419794218
3.5,21,117922,1418063173
0.5,21,119141,1419793939
4.0,21,119145,1468113211
3.5,21,119155,1419794090
2.0,21,119964,1419794135
3.5,21,122882,1436989603
4.0,21,122886,1452051525
3.5,21,122892,1441392878
4.0,21,122896,1452052163
3.5,21,122900,1452052140
3.5,21,122904,1483340695
4.0,21,122922,1500701517
3.0,21,126548,1500701836
3.0,21,130450,1452051910
2.5,21,132157,1436989795
3.0,21,133419,1436989597
3.5,21,134368,1436989206
2.5,21,134393,1439752061
4.0,21,134853,1441392913
3.5,21,135133,1452051811
3.5,21,135536,1500701506
0.5,21,135861,1436989145
4.5,21,135887,1436989124
3.0,21,136016,1452051788
4.0,21,136020,1452051829
3.5,21,138036,1500701931
0.5,21,138186,1436989816
0.5,21,139642,1441394002
0.5,21,139717,1441394001
2.5,21,139915,1441393919
3.0,21,140301,1441393974
2.5,21,142536,1452051867
1.5,21,143245,1452051514
4.0,21,143385,1452051884
2.0,21,148675,1452051802
1.5,21,149380,1452051859
4.0,21,152081,1500701826
1.0,21,160565,1468113965
0.5,21,160872,1468113939
4.0,21,164179,1500701551
3.5,21,164909,1500702132
3.5,21,166492,1483340772
4.0,21,167036,1483340756
3.5,21,168248,1500701525
3.0,21,168252,1500701559
0.5,21,173307,1500701120
4.5,22,107,1268330607
4.0,22,216,1268726081
4.0,22,253,1268726368
5.0,22,318,1268726193
5.0,22,356,1268726309
5.0,22,541,1268726271
3.0,22,858,1268726337
3.0,22,1042,1268726053
5.0,22,1193,1268726374
4.0,22,1223,1268330594
5.0,22,1952,1268330620
4.5,22,1953,1268726043
0.5,22,2058,1268726061
4.0,22,2160,1268330584
4.0,22,2300,1268330627
3.5,22,2541,1268726085
2.0,22,2723,1268726093
3.5,22,2959,1268726211
3.0,22,2968,1268726071
4.0,22,3006,1268726047
3.5,22,3210,1268726113
0.5,22,3481,1268726778
5.0,22,3489,1268726106
4.0,22,3578,1268727393
4.0,22,3751,1268727157
4.0,22,3911,1268726837
0.5,22,3949,1268726317
4.5,22,3996,1268726758
4.0,22,4017,1268727100
2.5,22,4027,1268726799
4.5,22,4034,1268726741
4.5,22,4036,1268727180
3.0,22,4226,1268726490
3.0,22,4306,1268727454
4.5,22,4848,1268726967
1.5,22,4878,1268726600
3.5,22,4886,1268727375
4.0,22,4903,1268727442
3.5,22,4979,1268726990
1.0,22,4993,1268726251
3.5,22,4995,1268727353
0.5,22,5013,1268727056
0.5,22,5015,1268727162
3.0,22,5388,1268727177
3.5,22,5418,1268727381
2.0,22,5464,1268727450
3.5,22,5617,1268726826
4.5,22,5669,1268726814
0.5,22,5673,1268727068
0.5,22,5816,1268726358
3.5,22,5902,1268726753
3.5,22,6377,1268727332
1.5,22,6502,1268726926
2.5,22,6539,1268727433
4.0,22,6711,1268726851
4.0,22,6870,1268726636
4.0,22,6874,1268726782
0.5,22,7147,1268726811
1.0,22,7153,1268726287
3.5,22,7361,1268726531
5.0,22,7438,1268726785
0.5,22,8464,1268726944
0.5,22,8622,1268727113
2.0,22,8784,1268727389
4.0,22,8798,1268726866
2.0,22,8958,1268727348
4.0,22,8961,1268726703
3.5,22,8970,1268727357
2.0,22,30707,1268726686
0.5,22,30749,1268726523
1.0,22,31410,1268726502
2.5,22,31658,1268727239
1.0,22,33004,1268726235
2.5,22,33794,1268726623
3.0,22,34437,1268726958
2.5,22,36529,1268727409
2.5,22,37733,1268726871
3.5,22,37741,1268726773
0.5,22,38038,1268727279
2.5,22,39183,1268726935
3.0,22,41997,1268726734
0.5,22,44191,1268727414
1.0,22,46976,1268726712
1.5,22,48394,1268726542
2.5,22,48516,1268726520
4.0,22,48780,1268726262
5.0,22,49272,1268727326
1.5,22,50872,1268726651
0.5,22,51540,1268726807
0.5,22,52281,1268726845
0.5,22,53519,1268727137
2.5,22,54286,1268727289
3.5,22,54503,1268727474
1.0,22,55290,1268726606
1.0,22,55765,1268727308
4.0,22,55820,1268726559
0.5,22,56171,1268726349
0.5,22,56367,1268727294
4.0,22,56782,1268726640
1.0,22,56788,1268726902
3.0,22,58559,1268727214
0.5,22,59315,1268727313
2.0,22,60069,1268726549
0.5,22,60766,1268726579
1.0,22,60950,1268727036
