userId,petId,rating
2861,154815,2
2861,171860,3
2861,188949,2
2861,191612,5
2862,9911,5
2862,43582,1
2862,43592,5
2862,57634,2
2862,128808,3
2862,171606,5
2863,9229,1
2863,35112,3
2863,41522,2
2863,46952,4
2863,48900,4
2863,56722,2
2863,77862,2
2863,78814,1
2863,80073,2
2863,99185,3
2863,100431,2
2863,146853,2
2863,168867,1
2863,176776,2
2863,178197,2
2864,16893,4
2864,35395,5
2864,42997,5
2864,52297,2
2864,59643,4
2864,63435,4
2864,66848,2
2864,102675,4
2864,111355,4
2864,191847,4
2864,192534,3
2865,10264,4
2865,28998,4
2865,38066,2
2865,55619,5
2865,58080,2
2865,112482,5
2865,156259,1
2865,168121,1
2865,175394,4
2865,176192,5
2866,10363,1
2866,58589,2
2866,64078,3
2866,75257,2
2866,82368,2
2866,135810,1
2866,143648,2
2866,151189,1
2866,157908,4
2867,103720,3
2867,111829,1
2867,128576,4
2867,139676,2
2867,176532,5
2867,176999,5
2868,3598,2
2868,6978,1
2868,12863,4
2868,62827,3
2868,86329,5
2868,145103,4
2868,159081,1
2868,160633,1
2868,186268,5
2869,11262,5
2869,172678,3
2869,174689,2
2869,183576,2
2869,184213,4
2870,20946,4
2870,88117,1
2870,123851,2
2870,128490,4
2870,128654,5
2870,133270,1
2870,172333,1
2870,182514,3
2871,4735,1
2871,33165,5
2871,33683,2
2871,87454,1
2871,152552,3
2871,187042,4
2872,24388,4
2872,25254,1
2872,27382,4
2872,64561,4
2872,95720,2
2872,118025,1
2872,141136,1
2872,148240,4
2872,157866,5
2873,19271,1
2873,28015,5
2873,28606,1
2873,29164,3
2873,57452,1
2873,75955,1
2873,101025,2
2873,115310,4
2873,119184,3
2873,120094,4
2873,168369,4
2873,171504,2
2873,183985,5
2874,4651,1
2874,60751,3
2874,93292,3
2874,95133,4
2874,110619,4
2874,112099,3
2874,127891,4
2874,134075,1
2874,134894,1
2874,160962,2
2874,166837,1
2874,181566,5
2874,185965,1
2875,25142,5
2875,29792,1
2875,35740,3
2875,123165,2
2875,144755,1
2876,21632,4
2876,22557,4
2876,26141,1
2876,45215,1
2876,87799,2
2876,142225,4
2876,183757,1
2877,4698,3
2877,34543,3
2877,89096,1
2877,111165,3
2877,183980,5
2877,187446,1
2878,1012,3
2878,35537,2
2878,93239,5
2878,123695,5
2878,158003,3
2878,181328,2
2879,17278,2
2879,21236,5
2879,68101,3
2879,83548,5
2879,85284,2
2879,122294,2
2879,130622,2
2879,148463,2
2879,155824,3
2879,156217,1
2879,162056,3
2879,167690,1
2879,170106,2
2880,43039,4
2880,136215,4
2880,147583,5
2880,160489,3
2880,183216,4
2880,188838,2
2881,2972,3
2881,4828,2
2881,54434,2
2881,124515,5
2881,128880,4
2881,143727,5
2881,156825,4
2881,174603,4
2882,16835,1
2882,49321,2
2882,70766,1
2882,74357,4
2882,82805,4
2882,124490,4
2882,137657,1
2883,70083,2
2883,106765,3
2883,142828,2
2883,166162,3
2883,188630,1
2883,191563,3
2884,2937,5
2884,29727,2
2884,32747,4
2884,45061,3
2884,62027,2
2884,99331,4
2884,114464,1
2884,176339,3
2885,783,4
2885,14612,3
2885,17525,3
2885,23084,1
2885,23312,5
2885,48676,2
2885,94219,1
2885,96528,2
2886,21009,5
2886,43451,2
2886,56170,1
2886,67097,1
2886,88283,2
2886,92722,2
2886,105664,2
2886,109090,2
2886,125676,3
2886,140748,4
2886,162754,4
2886,176404,2
2886,176583,4
2886,193123,5
2887,6309,2
2887,60129,5
2887,84940,5
2887,115425,3
2887,150286,5
2887,172141,1
2887,184016,4
2888,401,2
2888,20426,5
2888,30026,5
2888,56834,4
2888,95870,4
2888,131709,4
2889,753,4
2889,5261,1
2889,9506,5
2889,130652,4
2889,140366,5
2890,2122,4
2890,6179,1
2890,8978,3
2890,14250,3
2890,32801,5
2890,78046,2
2890,116931,3
2890,117838,3
2890,122554,4
2890,154548,5
2891,25946,5
2891,41745,3
2891,52913,1
2891,54538,3
2891,68222,4
2891,70470,4
2891,174550,5
2891,177659,3
2891,183229,2
2892,19889,3
2892,55776,5
2892,61375,2
2892,65133,2
2892,80456,3
2892,91636,3
2892,119958,3
2892,132571,1
2892,170986,1
2893,46948,4
2893,51106,1
2893,51467,1
2893,66669,1
2893,67784,4
2893,72097,1
2893,77959,5
2893,79016,3
2893,125198,1
2893,132368,2
2893,140581,4
2893,149076,5
2893,170993,5
2893,182974,5
2893,189988,2
2894,5848,3
2894,6846,2
2894,55781,5
2894,72163,5
2894,91882,3
2894,101820,1
2894,120639,4
2894,144596,2
2894,149946,5
2894,180294,4
2894,187574,5
2895,18486,3
2895,21663,2
2895,31319,1
2895,31588,2
2895,32761,5
2895,42635,2
2895,50020,5
2895,52197,2
2895,59134,5
2895,59491,2
2895,63171,1
2895,71821,5
2895,94108,4
2895,129500,4
2895,139295,4
2895,153731,2
2895,182865,5
2895,191443,3
2896,654,3
2896,9085,1
2896,17665,3
2896,26384,1
2896,48074,4
2896,54308,5
2896,60788,3
2896,63978,4
2896,65042,5
2896,73395,5
2896,77036,4
2896,96102,5
2896,115368,5
2896,152920,2
2896,177809,2
2896,189941,1
2897,405,5
2897,5936,1
2897,107635,5
2897,119990,1
2897,170237,1
2897,190045,4
2897,192886,1
2898,15463,4
2898,19303,2
2898,23262,3
2898,31233,5
2898,35337,3
2898,46950,1
2898,55541,3
2898,110068,1
2898,121586,3
2898,129596,5
2898,130843,1
2898,144440,3
2898,148177,3
2898,151802,2
2898,157521,3
2898,165591,3
2898,178743,4
2899,3804,1
2899,33955,4
2899,53539,3
2899,58040,2
2899,68289,5
2899,68976,1
2899,76825,5
2899,84802,4
2899,118847,1
2899,133022,1
2899,175744,5
2899,179859,2
2900,70341,2
2900,108206,1
2900,112585,4
2900,120164,3
2900,149035,2
2900,158239,2
2900,168379,4
2900,177795,4
2901,11379,5
2901,22342,3
2901,24315,2
2901,41390,4
2901,56755,1
2901,60074,5
2901,126117,1
2901,143601,3
2901,190089,3
2901,192171,1
2902,17168,4
2902,34337,2
2902,56273,5
2902,86650,2
2902,103461,3
2902,105129,4
2902,113674,1
2902,155842,3
2902,162072,2
2903,14660,4
2903,42868,4
2903,85042,2
2903,89754,1
2903,92941,5
2903,120547,3
2903,153736,1
2903,159355,5
2903,171444,2
2904,41395,5
2904,83148,2
2904,98289,5
2904,123217,2
2904,155596,4
2904,156432,1
2904,188989,5
2905,73469,4
2905,78306,4
2905,123994,3
2905,125829,4
2906,9995,4
2906,33729,5
2906,35329,5
2906,53640,5
2906,79898,4
2906,136571,3
2906,167379,5
2906,175706,5
2906,179071,2
2907,57654,4
2907,89413,3
2907,91258,3
2907,113257,4
2907,117526,1
2907,121360,3
2907,128329,1
2907,135977,1
2907,153428,5
2907,174623,1
2908,13864,2
2908,90603,2
2908,92885,3
2908,110609,5
2908,115529,2
2908,140822,2
2908,176363,2
2908,187877,2
2908,191874,5
2909,1832,2
2909,18214,5
2909,62037,2
2909,130975,3
2909,167857,3
2910,9910,1
2910,56215,4
2910,56242,1
2910,68585,1
2910,69039,3
2910,117068,5
2910,135393,2
2910,158742,5
2910,171622,5
2910,172764,1
2910,179390,1
2910,185376,5
2911,5530,1
2911,23120,4
2911,31734,3
2911,39750,4
2911,41690,4
2911,91112,2
2911,92809,4
2911,94945,1
2911,96713,4
2911,108959,1
2911,131071,2
2911,155744,4
2911,173997,4
2911,174377,1
2912,11507,4
2912,13563,1
2912,13843,4
2912,85732,5
2912,97679,3
2912,120893,3
2912,128198,2
2912,132928,1
2912,139636,3
2912,159895,4
2912,190117,3
2913,49060,5
2913,79927,5
2913,83527,5
2913,86158,4
2913,89009,3
2913,91523,4
2913,96343,1
2913,120567,1
2913,120926,3
2913,128484,1
2913,144274,2
2913,146044,1
2913,154829,3
2913,168706,4
2913,183110,3
2913,189071,2
2913,189207,5
2914,21501,2
2914,35195,5
2914,51611,1
2914,88235,2
2914,99463,5
2914,123463,4
2914,130396,3
2914,161934,3
2914,167385,3
2914,186067,1
2915,30525,1
2915,78572,5
2915,82643,3
2915,84036,2
2915,135999,3
2915,184248,1
2916,16722,1
2916,28847,4
2916,46350,1
2916,70824,2
2916,71808,2
2916,88155,1
2916,130445,1
2916,137634,5
2917,34973,3
2917,47942,1
2917,50328,4
2917,56072,2
2917,58146,2
2917,61496,5
2917,93047,2
2917,99605,2
2917,113844,2
2917,191382,1
2918,18448,4
2918,40000,4
2918,94839,4
2918,99385,2
2918,109233,4
2918,116327,3
2918,143881,2
2918,147407,3
2918,172412,5
2918,179114,5
2919,51704,1
2919,54636,3
2919,56875,2
2919,69474,1
2919,113138,3
2919,114104,5
2919,115135,4
2920,51377,4
2920,132400,3
2920,141543,1
2920,143842,1
2920,159178,4
2921,16020,1
2921,24926,1
2921,30082,1
2921,40457,5
2921,67710,1
2921,73906,3
2921,193587,3
2922,5011,1
2922,9977,2
2922,30698,5
2922,53531,4
2922,64439,4
2922,66696,4
2922,89988,1
2922,95854,4
2922,96566,4
2922,112155,5
2922,143575,2
2922,168891,1
2922,175996,4
2923,10921,1
2923,49389,2
2923,56258,2
2923,123907,3
2923,129350,2
2923,177196,5
2923,189032,4
2924,19229,2
2924,45254,5
2924,64932,5
2924,67198,5
2924,100484,2
2924,124911,1
2924,175632,2
2924,181909,3
2925,11042,3
2925,38172,3
2925,61523,2
2925,67543,3
2925,77508,4
2925,89300,2
2925,91602,4
2925,100400,2
2925,106639,4
2925,121408,1
2925,124950,1
2925,177619,5
2926,60554,3
2926,79399,3
2926,91777,1
2926,93941,5
2926,99200,1
2926,131311,2
2926,144830,4
2926,177186,5
2927,928,3
2927,39868,5
2927,41349,3
2927,62011,5
2927,63546,3
2927,65152,3
2927,78845,2
2927,85834,4
2927,90107,3
2928,11127,4
2928,54127,2
2928,93010,5
2928,99335,3
2928,100546,3
2928,105013,4
2928,115634,1
2928,123422,4
2928,135360,5
2928,135609,3
2928,138323,5
2928,167151,4
2928,175680,2
2928,188273,2
2929,3554,2
2929,13404,2
2929,66396,4
2929,103355,1
2929,110406,4
2929,116729,3
2929,117952,3
2929,148073,5
2929,153643,5
2929,187935,4
2930,11310,2
2930,17346,1
2930,37832,5
2930,38912,5
2930,47308,3
2930,55458,5
2930,64277,5
2930,67495,1
2930,102669,5
2930,164789,1
2930,184718,2
2930,188951,4
2931,6701,1
2931,8954,4
2931,16720,2
2931,21516,4
2931,40075,5
2931,41870,2
2931,45104,2
2931,83011,5
2931,145307,5
2931,147202,2
2931,186977,1
2932,14597,3
2932,16216,3
2932,16622,3
2932,23423,5
2932,49088,5
2932,81255,4
2932,101140,1
2932,145049,1
2932,179732,1
2932,191178,2
2932,191212,1
2933,32949,5
2933,42770,5
2933,106542,1
2933,115329,5
2933,139659,4
2933,151823,1
2933,164205,3
2933,176864,3
2933,191405,1
2934,67143,4
2934,81523,1
2934,85220,5
2934,141737,4
2934,152601,2
2934,152921,2
2934,165637,4
2934,174022,3
2934,180813,1
2935,44027,2
2935,64768,3
2935,68436,4
2935,76452,4
2935,104708,4
2935,137788,1
2936,65686,5
2936,83367,2
2936,88731,5
2936,92406,5
2936,117942,2
2936,119929,2
2936,129711,5
2936,180055,1
2937,2782,3
2937,18650,3
2937,30783,2
2937,40519,2
2937,135700,4
2938,16270,4
2938,19343,3
2938,68547,4
2938,71512,1
2938,84040,4
2938,114591,5
2938,181051,2
2939,48779,5
2939,88495,3
2939,102406,3
2939,139372,2
2939,142107,1
2940,10947,1
2940,107797,5
2940,120049,3
2940,140843,3
2940,153736,1
2941,2268,4
2941,22242,1
2941,36836,1
2941,38461,2
2941,70903,1
2941,97473,1
2941,160196,5
2941,169224,3
2942,5388,4
2942,24632,4
2942,24647,1
2942,25185,4
2942,27258,4
2942,37298,1
2942,49938,1
2942,51535,5
2942,71433,5
2942,74765,2
2942,78429,3
2942,80091,1
2942,95551,4
2942,103441,3
2942,120816,3
2942,160510,5
2942,190425,5
2943,50662,4
2943,84600,2
2943,124998,3
2943,128261,4
2943,137896,5
2943,172316,1
2943,186337,4
2943,187693,5
2944,5849,2
2944,7564,1
2944,18618,4
2944,58393,4
2944,59661,4
2944,92435,1
2944,124740,2
2944,131835,3
2944,138572,1
2944,139166,1
2944,159608,4
2944,162996,4
2944,169250,4
2944,171912,2
2944,188845,3
2945,10860,2
2945,39805,3
2945,44320,2
2945,61156,1
2945,61291,2
2945,74198,1
2945,77496,2
2945,79876,4
2945,101831,3
2945,115517,1
2945,117872,3
2945,125382,2
2945,135724,1
2945,168323,4
2945,178817,3
2945,179662,1
2945,184961,2
2945,192842,2
2946,1519,2
2946,10377,3
2946,36273,1
2946,55774,1
2946,108572,5
2946,138852,3
2946,149271,5
2946,152405,5
2946,169155,1
2946,183786,2
2947,39571,2
2947,47613,1
2947,58365,5
2947,79073,1
2947,125375,4
2947,134744,5
2947,183483,1
2948,24567,1
2948,30816,5
2948,79297,5
2948,83691,1
2948,98123,5
2948,98901,5
2948,100682,4
2948,141269,2
2948,144047,4
2948,182414,3
2949,5370,4
2949,6566,4
2949,16548,4
2949,27399,1
2949,29785,3
2949,30814,2
2949,44979,2
2949,51992,1
2949,77772,1
2949,97121,3
2949,113932,3
2949,117302,3
2949,128790,1
2949,136806,4
2949,149717,5
2950,29010,3
2950,38755,2
2950,73464,4
2950,81890,5
2950,90371,1
2950,115306,2
2950,127816,3
2950,171624,4
2951,3637,5
2951,13887,1
2951,16452,4
2951,43151,2
2951,85194,5
2951,92186,4
2951,109756,1
2951,131507,2
2951,140626,3
2951,156457,4
2952,14736,1
2952,36684,3
2952,46255,1
2952,82653,3
2952,112628,2
2952,139476,3
2952,172001,1
2953,5280,3
2953,17462,3
2953,19152,5
2953,51777,2
2953,64449,5
2953,74883,4
2953,78342,1
2953,89491,5
2953,93061,2
2953,103102,2
2953,137840,4
2953,152201,2
2953,154255,4
2953,166197,5
2954,79039,1
2954,94709,5
2954,135222,3
2954,150406,5
2954,156223,4
2955,4030,2
2955,7475,3
2955,14059,2
2955,25636,2
2955,35923,1
2955,51658,5
2955,70834,4
2955,101729,2
2955,115599,2
2955,138723,5
2955,154892,1
2955,165127,3
2956,5163,1
2956,5172,2
2956,36896,1
2956,50082,1
2956,55545,5
2956,64030,3
2956,95592,2
2956,104429,3
2956,125091,1
2956,128174,4
2956,132644,5
2956,141382,4
2956,153897,2
2956,158181,1
2956,183475,4
2956,188002,1
2957,126516,1
2957,130749,2
2957,181290,1
2957,183594,1
2957,191948,1
2957,192576,1
2958,17346,1
2958,18274,1
2958,32773,5
2958,96034,2
2958,110377,2
2958,123080,2
2958,134310,1
2958,150577,1
2958,159738,1
2958,167113,4
2958,171750,5
2958,177928,3
2958,193287,4
2959,6391,1
2959,50570,5
2959,68257,4
2959,82138,3
2959,111865,5
2960,111100,4
2960,121592,1
2960,125322,4
2960,147803,5
2960,161262,5
2960,169795,1
2960,186476,1
2961,10135,5
2961,50156,1
2961,53084,5
2961,101235,2
2961,108346,3
2961,123503,3
2961,147300,2
2961,182362,2
2962,20159,5
2962,24965,2
2962,46650,1
2962,58114,4
2962,72953,4
2962,81208,2
2962,105095,5
2962,121231,2
2962,123184,5
2962,137047,5
2962,167280,2
2962,177010,5
2963,3668,2
2963,26392,2
2963,37172,5
2963,49293,1
2963,68859,2
2963,84669,1
2963,91135,1
2963,96778,5
2963,109742,4
2963,114700,2
2963,122153,5
2963,125593,3
2964,14123,1
2964,24696,4
2964,69517,3
2964,99532,4
2964,135440,2
2964,162526,4
2964,167640,4
2964,171805,2
2965,32580,2
2965,76332,2
2965,159039,2
2965,161617,3
2965,172879,2
2965,177453,4
2966,54113,1
2966,69160,2
2966,70929,5
2966,73069,5
2966,122197,4
2966,138618,3
2966,150612,4
2966,179067,1
2967,29970,2
2967,40016,1
2967,66031,1
2967,71875,2
2967,85230,1
2967,106709,1
2967,108090,2
2967,109160,5
2967,124914,3
2967,165752,2
2967,173035,1
2967,177046,1
2967,179287,2
2968,2295,1
2968,12226,2
2968,24728,1
2968,41749,5
2968,55291,5
2968,68412,4
2968,80011,3
2968,133524,3
2968,137806,2
2968,139272,1
2968,139674,2
2968,183900,5
2968,188720,1
2969,1667,5
2969,26802,4
2969,28870,3
2969,36580,1
2969,56203,4
2969,60063,1
2969,96553,4
2969,141981,3
2969,171060,4
2969,174982,2
2969,184245,1
2970,2394,5
2970,8030,4
2970,56402,3
2970,133210,2
2970,152474,1
2970,156001,3
2970,167078,4
2971,5390,5
2971,39203,1
2971,45058,1
2971,51025,2
2971,92991,1
2971,94465,4
2971,104238,3
2971,115514,4
2971,148644,2
2971,149454,1
2972,11539,1
2972,19863,5
2972,42914,1
2972,73225,3
2972,87506,2
2972,88111,5
2972,89884,1
2972,90919,1
2972,120948,3
2972,129458,1
2972,132583,1
2972,134175,3
2972,148981,3
2972,170675,4
2973,13356,2
2973,25908,2
2973,26540,2
2973,46311,3
2973,49671,2
2973,87173,3
2973,158568,2
2973,164014,5
2973,166322,5
2973,178065,3
2973,181733,1
2973,183802,2
2973,189501,5
2974,8853,3
2974,28077,1
2974,35169,5
2974,43605,4
2974,52937,3
2974,76800,5
2974,137404,5
2974,150442,1
2974,165551,1
2975,23481,2
2975,27721,3
2975,82445,4
2975,100352,1
2975,106421,5
2975,114668,3
2975,130081,3
2975,156496,5
2975,158273,1
2976,13892,3
2976,35430,2
2976,43880,1
2976,58294,5
2976,88299,3
2976,99769,5
2976,115179,3
2976,191398,1
2977,19656,3
2977,34680,4
2977,40541,5
2977,50206,4
2977,54445,2
2977,83158,5
2977,83991,3
2977,130140,3
2977,142289,1
2977,154509,3
2977,180310,5
2978,17971,2
2978,58648,4
2978,65178,2
2978,79571,5
2978,117314,3
2978,134262,5
2978,139071,3
2978,154841,2
2978,167186,3
2978,180031,5
2978,183178,3
2979,617,2
2979,14098,5
2979,27315,1
2979,63120,2
2979,68481,1
2979,78948,5
2979,88846,2
2979,96697,3
2979,117487,3
2979,133962,1
2979,147209,5
2979,167430,3
2980,28585,3
2980,33729,2
2980,70443,1
2980,72199,4
2980,93535,4
2980,102504,3
2980,112982,5
2980,172607,4
2981,7809,5
2981,20883,5
2981,39899,5
2981,77553,5
2981,83137,4
2981,109942,1
2981,110683,5
2981,110932,4
2981,121528,1
2981,123915,3
2981,146949,3
2981,167120,5
2981,185638,4
2982,6017,3
2982,13077,2
2982,18928,4
2982,25738,1
2982,61104,3
2982,71582,2
2982,115471,2
2982,133129,5
2982,136319,4
2982,136901,3
2982,140598,4
2982,153130,2
2983,116481,1
2983,130705,2
2984,2050,3
2984,14140,1
2984,19706,1
2984,23992,2
2984,27498,1
2984,32352,5
2984,34241,1
2984,38362,3
2984,40006,1
2984,60670,1
2984,70539,2
2984,72143,1
2984,145805,4
2984,148659,5
2984,159924,1
2984,165829,2
2985,3754,4
2985,49401,4
2985,51508,5
2985,52680,2
2985,68079,1
2985,76800,3
2985,93449,1
2985,110916,4
2985,154859,4
2985,163348,1
2985,167306,5
2985,174773,1
2985,177180,2
2985,186456,4
2986,35969,5
2986,62058,1
2986,83657,5
2986,145863,1
2987,5085,1
2987,18223,5
2987,25923,2
2987,35283,3
2987,92467,4
2987,106400,4
2987,107211,5
2987,153449,5
2987,163288,4
2987,164317,5
2987,178908,2
2988,3378,4
2988,16799,2
2988,56087,4
2988,59627,5
2988,64483,1
2988,166627,1
2988,172952,5
2989,737,3
2989,20631,1
2989,43861,1
2989,48293,2
2989,54896,5
2989,57470,1
2989,71141,3
2989,87210,5
2989,90060,2
2989,91419,5
2989,99941,1
2989,100768,1
2989,115583,1
2989,150030,1
2989,151114,5
2989,191475,5
2990,34915,5
2990,58699,4
2990,73995,5
2990,88543,3
2990,94249,5
2990,105195,1
2990,124792,3
2990,147493,4
2990,154809,4
2990,179054,5
2990,192011,1
2990,193408,2
2991,18541,1
2991,21194,1
2991,54891,2
2991,56386,5
2991,71481,4
2991,93121,5
2991,96850,2
2991,167609,3
2991,173773,3
2991,177556,1
2991,181406,4
2991,186713,4
2991,193082,4
2992,17684,2
2992,23655,4
2992,49704,5
2992,97876,1
2992,154843,1
2992,162473,1
2992,183040,3
2993,252,2
2993,45173,1
2993,80876,4
2993,122701,3
2993,124523,4
2993,129536,1
2993,133874,4
2993,166894,4
2993,171111,1
2994,99466,1
2994,136516,5
2994,159440,1
2994,159568,3
2994,166671,4
2994,167360,4
2994,183530,2
2995,1408,4
2995,26055,1
2995,71478,1
2995,85885,5
2995,120401,5
2995,125567,3
2995,144168,3
2995,185691,3
2996,2719,1
2996,10620,3
2996,36824,1
2996,43223,2
2996,52400,3
2996,72762,1
2996,96894,5
2996,97020,1
2996,143264,4
2996,153062,1
2996,158635,4
2997,9821,1
2997,9901,3
2997,40764,2
2997,57272,5
2997,101334,2
2997,112379,3
2997,125079,2
2997,144364,1
2997,162400,4
2998,22473,5
2998,42804,5
2998,60227,3
2998,63425,4
2998,90110,4
2998,95572,2
2998,120416,5
2998,127382,4
2998,140176,1
2999,16437,4
2999,18196,1
2999,27421,4
2999,29163,5
2999,59752,5
2999,82833,2
2999,105184,4
2999,151700,2
2999,179922,1
3000,7136,2
3000,31265,3
3000,31966,3
3000,52385,5
3000,60890,1
3000,76331,4
3000,111522,4
3000,126230,4
3000,153237,1
3000,168395,2
3000,182594,4
3000,186108,4
3001,18214,3
3001,135935,5
3001,143891,4
3001,153159,1
3001,166476,4
3001,179954,3
3001,183159,1
3002,17061,3
3002,20052,2
3002,40196,1
3002,78070,1
3002,80099,5
3002,96043,3
3002,121902,4
3002,152797,4
3002,169465,4
3002,172134,1
3003,49137,3
3003,89148,5
3003,100318,2
3004,42737,3
3004,58301,5
3004,79541,3
3004,81519,1
3004,90176,4
3004,94328,2
3004,94813,5
3004,157131,3
3004,160362,2
3005,71030,5
3005,71449,4
3005,91936,5
3005,124960,2
3006,30289,5
3006,59785,5
3006,64452,4
3006,82522,2
3006,89484,1
3006,104040,5
3006,114957,5
3006,146316,4
3006,166762,5
3006,170595,1
3006,171251,4
3006,188461,3
3006,191943,4
3007,9319,2
3007,36402,1
3007,62410,4
3007,69986,1
3007,85974,2
3007,108975,1
3007,119113,3
3007,120748,5
3007,122509,2
3008,12680,3
3008,26077,2
3008,33628,3
3008,46723,2
3008,89041,4
3008,97085,4
3008,104611,5
3008,123619,4
3008,133289,3
3008,149444,3
3008,149979,1
3008,155180,4
3008,161076,3
3008,176201,4
3008,188789,5
3009,37393,2
3009,45993,2
3009,62368,1
3009,85130,2
3009,92500,1
3009,114706,3
3009,121978,2
3009,174522,3
3009,187590,3
3010,39160,3
3010,56610,2
3010,79930,3
3010,114825,5
3010,129084,2
3010,150521,3
3010,153145,4
3010,159343,1
3010,170227,4
3010,178109,1
3011,10032,5
3011,16070,3
3011,60380,2
3011,91953,4
3011,98790,3
3011,144562,5
3011,174315,5
3011,189170,3
3011,192442,5
3012,81252,3
3012,86812,5
3012,104286,2
3012,151113,5
3012,161342,1
3012,164997,3
3012,175881,4
3012,186629,1
3013,19752,5
3013,30718,2
3013,47394,1
3013,88051,2
3013,134393,1
3013,140656,3
3013,145307,2
3013,160330,4
3013,192135,2
3014,81279,3
3014,90573,3
3014,92944,3
3014,116856,4
3014,144130,1
3014,144534,2
3014,178675,3
3014,188575,2
3014,189144,2
3015,17353,1
3015,30433,1
3015,32797,3
3015,65255,2
3015,126381,2
3015,138634,3
3015,140584,1
3015,147462,1
3015,160738,2
3015,183568,4
3016,4682,5
3016,19503,3
3016,24379,5
3016,72163,5
3016,134940,5
3016,142482,3
3016,150148,4
3016,159904,5
3016,171412,4
3016,173898,3
3016,174876,2
3017,13582,4
3017,81824,2
3017,95850,3
3017,156396,4
3017,170728,5
3018,49367,5
3018,74658,4
3018,120092,3
3018,171760,3
3019,19974,1
3019,43852,2
3019,50601,2
3019,85085,5
3019,122256,5
3019,181005,3
3020,30511,1
3020,36000,1
3020,58630,2
3020,79469,2
3020,93343,2
3020,108517,3
3020,108833,2
3020,131748,1
3020,142340,4
3020,162748,3
3021,15022,4
3021,27442,1
3021,28809,3
3021,33951,1
3021,48062,4
3021,59596,1
3021,72955,3
3021,94499,3
3021,98775,1
3021,103289,2
3021,115253,1
3021,120795,5
3021,153095,2
3021,170604,4
3021,185617,5
3021,190789,5
3022,15796,4
3022,23980,5
3022,31703,5
3022,33921,4
3022,61653,1
3022,113287,3
3022,120791,4
3023,7405,4
3023,19551,4
3023,28054,4
3023,58548,1
3023,58632,5
3023,87623,4
3023,104722,1
3023,129624,1
3023,143017,3
3023,160182,2
3023,182981,2
3023,186456,2
3023,188152,5
3024,20182,3
3024,31137,4
3024,50863,2
3024,76888,3
3024,80134,2
3024,109510,5
3024,135849,5
3024,161313,5
3024,173448,3
3024,178162,3
3024,187603,1
3024,190308,2
3024,191639,1
3025,17245,5
3025,44282,4
3025,76532,3
3025,89632,1
3025,107935,1
3025,126690,5
3025,127645,4
3025,129319,3
3025,134214,4
3025,141844,1
3025,149668,3
3025,155395,1
3025,177245,4
3025,191576,2
3026,24614,4
3026,38666,4
3026,44618,1
3026,47347,2
3026,48081,3
3026,48609,5
3026,76646,1
3026,86379,1
3026,103043,2
3026,115089,2
3026,156510,2
3026,178777,5
3026,189932,3
3027,1895,4
3027,66032,1
3027,84311,1
3027,93754,1
3027,107642,4
3027,110206,1
3027,114781,4
3027,168255,3
3027,170114,5
3027,185714,3
3028,6327,5
3028,7120,3
3028,80938,1
3028,92218,5
3028,110806,4
3028,180861,5
3028,186215,4
3029,10371,2
3029,21299,2
3029,51307,5
3029,93598,1
3029,107939,1
3029,113936,2
3029,184831,2
3030,46578,3
3030,49850,2
3030,57394,4
3030,106659,2
3031,19549,4
3031,69879,5
3031,71324,2
3031,91780,1
3031,115470,2
3031,127469,2
3031,136110,5
3031,137190,4
3031,150804,3
3032,12340,1
3032,26499,1
3032,28177,5
3032,44133,3
3032,77292,5
3032,77915,5
3032,85449,5
3032,123745,1
3032,173756,4
3033,42039,1
3033,54913,5
3033,63477,2
3033,65424,1
3033,68563,3
3033,77824,3
3033,89046,4
3033,90428,1
3033,100955,5
3033,141210,5
3033,145386,3
3033,146533,3
3033,157908,5
3033,172673,2
3034,11092,1
3034,33243,1
3034,33598,5
3034,62590,5
3034,65669,2
3034,90712,4
3034,98195,4
3034,123332,3
3034,127753,1
3034,155748,4
3035,8604,1
3035,11244,4
3035,30511,4
3035,65194,3
3035,65776,2
3035,71440,4
3035,73955,5
3035,119401,2
3035,134112,2
3035,135181,2
3035,137828,4
3035,155179,5
3035,164477,1
3035,186588,1
3035,189389,1
3036,42993,3
3036,62615,2
3036,89209,1
3036,105393,2
3036,138216,1
3036,144563,2
3036,145468,4
3036,167643,5
3036,192171,4
3036,193392,1
3037,4837,5
3037,111530,4
3037,138518,4
3037,166330,1
3037,182560,5
3037,188526,3
3037,189644,1
3038,9726,5
3038,30027,5
3038,38963,1
3038,86586,2
3038,91634,2
3038,109428,3
3038,150054,1
3038,170425,3
3038,175898,5
3038,191254,2
3038,192162,1
3039,32132,4
3039,47154,5
3039,71851,5
3039,100052,1
3039,122431,4
3039,122915,1
3039,130622,1
3039,163194,5
3039,174389,2
3039,178703,5
3040,71360,5
3040,71981,2
3040,80987,2
3040,84289,3
3040,86413,4
3040,111032,3
3040,125301,1
3040,134645,5
3040,143592,2
3040,144032,3
3040,162026,3
3040,163471,1
3040,175989,4
3040,185167,2
3040,186047,5
3041,1546,3
3041,21817,3
3041,23209,4
3041,47738,2
3041,77001,2
3041,84667,1
3041,99001,5
3041,129394,3
3041,133154,4
3041,175549,5
3041,181290,4
3042,11764,2
3042,24463,5
3042,48649,2
3042,65929,3
3042,70813,2
3042,74007,5
3042,88831,5
3042,101152,4
3042,145294,5
3042,156210,4
3043,1024,3
3043,26177,1
3043,67094,1
3043,90060,2
